record_id,split,source,asset,venue,context,opportunity,observation_key,action,action_side,reward_bps,cost_adjusted_reward_bps,reward_used_bps,reward_status,cost_known,terminal,elapsed_minutes,next_step
broad-paper-pol-paper-short,other,broad_alpha_paper,POL,,unclassified,cost_survival_cross_section:pol_paper_short,POL/unclassified/any_venue,paper_short,short,198.09806101,187.70107190,187.70107190,cost_adjusted_win,yes,yes,64.24,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-wld-paper-short,other,broad_alpha_paper,WLD,,event_pressure,event_pressure:WLD:single_event_context,WLD/event_pressure/any_venue,paper_short,short,191.90809299,176.81187371,176.81187371,cost_adjusted_win,yes,yes,32.82,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-eth-paper-long,other,broad_alpha_paper,ETH,,wallet_entity_flow,seed_wallet_flow:public_hypertracker_example_eth_wallet_flow_actionability,ETH/wallet_entity_flow/any_venue,paper_long,long,135.71174588,127.05044916,127.05044916,cost_adjusted_win,yes,yes,68.69,repeat the ticket and add stop/adverse-excursion notes before any promotion
ofi-paper-01-eth-short,other,ofi,ETH,,ofi_execution_survival,ofi_execution_survival:imbalance_1pct/bottom_20/paper_short:short_horizon_maker_probe_only,ETH/ofi_execution_survival/any_venue,paper_short,short,96.39539639,87.67653129,87.67653129,cost_adjusted_win,yes,yes,9.71,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-inj-paper-long,other,broad_alpha_paper,INJ,,unclassified,cost_survival_cross_section:inj_paper_long,INJ/unclassified/any_venue,paper_long,long,93.12483620,83.89633119,83.89633119,cost_adjusted_win,yes,yes,41.56,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-zro-paper-short,other,broad_alpha_paper,ZRO,,token_unlock,token_unlock:ZRO,ZRO/token_unlock/any_venue,paper_short,short,87.87045385,75.27143452,75.27143452,cost_adjusted_win,yes,yes,64.24,repeat the ticket and add stop/adverse-excursion notes before any promotion
ofi-paper-02-sui-short,other,ofi,SUI,,ofi_execution_survival,ofi_execution_survival:imbalance_1pct/bottom_20/paper_short:short_horizon_maker_probe_only,SUI/ofi_execution_survival/any_venue,paper_short,short,84.39697838,74.68309117,74.68309117,cost_adjusted_win,yes,yes,9.71,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-sui-paper-long,other,broad_alpha_paper,SUI,,unclassified,cost_survival_cross_section:sui_paper_long,SUI/unclassified/any_venue,paper_long,long,82.81954541,74.56430401,74.56430401,cost_adjusted_win,yes,yes,41.56,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-fet-paper-long,other,broad_alpha_paper,FET,,unclassified,market_breadth:FET:long_reversal,FET/unclassified/any_venue,paper_long,long,77.67535445,66.29703723,66.29703723,cost_adjusted_win,yes,yes,41.56,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-hype-paper-long,other,broad_alpha_paper,HYPE,,volume_price_dislocation,lane_repeat:hype_volume_price_dislocation,HYPE/volume_price_dislocation/any_venue,paper_long,long,74.48349710,66.20240685,66.20240685,cost_adjusted_win,yes,yes,68.69,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-sol-paper-long,other,broad_alpha_paper,SOL,,unclassified,cost_survival_cross_section:sol_paper_long,SOL/unclassified/any_venue,paper_long,long,70.40270346,62.13053318,62.13053318,cost_adjusted_win,yes,yes,68.69,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-allo-paper-long,other,broad_alpha_paper,ALLO,OKX,liquidation_intensity,liquidation_intensity:ALLO:long_liquidation_cascade_watch,ALLO/liquidation_intensity/OKX,paper_long,long,50.37148974,42.11836043,42.11836043,cost_adjusted_win,yes,yes,68.69,repeat the ticket and add stop/adverse-excursion notes before any promotion
ofi-paper-03-bnb-short,other,ofi,BNB,,ofi_execution_survival,ofi_execution_survival:imbalance_1pct/bottom_20/paper_short:short_horizon_maker_probe_only,BNB/ofi_execution_survival/any_venue,paper_short,short,50.68980790,41.57261603,41.57261603,cost_adjusted_win,yes,yes,9.71,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-apt-paper-long,other,broad_alpha_paper,APT,,unclassified,cost_survival_cross_section:apt_paper_long,APT/unclassified/any_venue,paper_long,long,41.05571848,30.25700872,30.25700872,cost_adjusted_win,yes,yes,68.69,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-btc-paper-long,other,broad_alpha_paper,BTC,,wallet_entity_flow,seed_wallet_flow:public_hypertracker_example_btc_wallet_flow_actionability,BTC/wallet_entity_flow/any_venue,paper_long,long,38.27374390,29.99178636,29.99178636,cost_adjusted_win,yes,yes,32.82,repeat the ticket and add stop/adverse-excursion notes before any promotion
broad-paper-chip-paper-long,other,broad_alpha_paper,CHIP,,microstructure_flow,promotion_frontier:cost_candidate:promoted_repeat:repeat-paper-21-chip-microstructure-flow,CHIP/microstructure_flow/any_venue,paper_long,long,198.30871844,188.72503563,188.72503563,depth_too_thin_for_probe,yes,yes,68.69,reduce candidate size or skip until depth improves
broad-paper-beat-paper-long,other,broad_alpha_paper,BEAT,OKX,liquidation_intensity,liquidation_intensity:BEAT:long_liquidation_cascade_watch,BEAT/liquidation_intensity/OKX,paper_long,long,7.81124360,-0.41663248,-0.41663248,cost_adjusted_edge_failed,yes,yes,68.69,repeat only if the independent signal is strong enough to justify lower-cost execution
broad-paper-wld-paper-long,other,broad_alpha_paper,WLD,,unclassified,hl_dislocation:WLD:paper_crowded_momentum_continuation_candidate,WLD/unclassified/any_venue,paper_long,long,6.84475359,-8.50146569,-8.50146569,cost_adjusted_edge_failed,yes,yes,21.14,repeat only if the independent signal is strong enough to justify lower-cost execution
broad-paper-arbusdt-paper-short,other,broad_alpha_paper,ARBUSDT,,intraday_derivatives,intraday_derivatives:ARBUSDT:count_long_short_ratio:short_opposite,ARBUSDT/intraday_derivatives/any_venue,paper_short,short,-0.00000000,,-0.00000000,paper_mark_flat,no,yes,36.51,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-arbusdt-paper-long,other,broad_alpha_paper,ARBUSDT,,intraday_derivatives,intraday_derivatives:ARBUSDT:count_long_short_ratio:long_preferred_short_opposite,ARBUSDT/intraday_derivatives/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,36.51,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-event-paper-long-event-probability-1962237-yes,other,broad_alpha_paper,EVENT,,unclassified,event_probability:1962237:Yes,EVENT/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,64.24,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-event-paper-long-event-probability-2296152-yes,other,broad_alpha_paper,EVENT,,unclassified,event_probability:2296152:Yes,EVENT/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,64.24,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-event-paper-long-event-probability-947269-no,other,broad_alpha_paper,EVENT,,unclassified,event_probability:947269:No,EVENT/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,64.24,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-layer-paper-long,other,broad_alpha_paper,LAYER,,unclassified,hl_dislocation:LAYER:paper_extreme_funding_carry_candidate,LAYER/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-layer-paper-short,other,broad_alpha_paper,LAYER,,unclassified,hl_dislocation:LAYER:paper_crowded_momentum_reversal_candidate,LAYER/unclassified/any_venue,paper_short,short,-0.00000000,,-0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-bio-paper-long,other,broad_alpha_paper,BIO,,unclassified,hl_dislocation:BIO:paper_crowded_momentum_continuation_candidate,BIO/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-move-paper-long,other,broad_alpha_paper,MOVE,,unclassified,hl_dislocation:MOVE:paper_crowded_momentum_continuation_candidate,MOVE/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-bio-paper-short,other,broad_alpha_paper,BIO,,unclassified,hl_dislocation:BIO:paper_crowded_momentum_reversal_candidate,BIO/unclassified/any_venue,paper_short,short,-0.00000000,,-0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-move-paper-short,other,broad_alpha_paper,MOVE,,unclassified,hl_dislocation:MOVE:paper_crowded_momentum_reversal_candidate,MOVE/unclassified/any_venue,paper_short,short,-0.00000000,,-0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-manta-paper-short,other,broad_alpha_paper,MANTA,,unclassified,hl_dislocation_paper:MANTA:paper_crowded_momentum_continuation_candidate,MANTA/unclassified/any_venue,paper_short,short,-0.00000000,,-0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-virtual-paper-long,other,broad_alpha_paper,VIRTUAL,,unclassified,crowding_reversion:VIRTUAL:long_carry_reversion_watch,VIRTUAL/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-hemi-paper-short,other,broad_alpha_paper,HEMI,,unclassified,crowding_reversion:HEMI:short_carry_reversion_watch,HEMI/unclassified/any_venue,paper_short,short,-0.00000000,,-0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-trump-paper-long,other,broad_alpha_paper,TRUMP,,unclassified,crowding_reversion:TRUMP:long_carry_reversion_watch,TRUMP/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-snx-paper-long,other,broad_alpha_paper,SNX,,unclassified,crowding_reversion:SNX:long_carry_reversion_watch,SNX/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-stbl-paper-short,other,broad_alpha_paper,STBL,,unclassified,crowding_reversion:STBL:short_carry_reversion_watch,STBL/unclassified/any_venue,paper_short,short,-0.00000000,,-0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-purr-paper-long,other,broad_alpha_paper,PURR,,unclassified,oi_shift:PURR:paper_oi_funding_crowding_watch,PURR/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-imx-paper-long,other,broad_alpha_paper,IMX,,unclassified,oi_shift:IMX:paper_oi_funding_crowding_watch,IMX/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-dash-paper-long,other,broad_alpha_paper,DASH,,unclassified,oi_shift:DASH:paper_oi_funding_crowding_watch,DASH/unclassified/any_venue,paper_long,long,0.00000000,,0.00000000,paper_mark_flat,no,yes,21.14,keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-aave-paper-long,other,broad_alpha_paper,AAVE,,unclassified,market_breadth:AAVE:long_reversal,AAVE/unclassified/any_venue,paper_long,long,-4.21177425,,-4.21177425,mark_loss,no,yes,64.24,keep or reject based on repeated labels and failure regime
broad-paper-pengu-paper-long,other,broad_alpha_paper,PENGU,,event_pressure,event_pressure:PENGU:single_event_context,PENGU/event_pressure/any_venue,paper_long,long,-10.99123594,,-10.99123594,mark_loss,no,yes,32.82,keep or reject based on repeated labels and failure regime
broad-paper-jto-paper-short,other,broad_alpha_paper,JTO,,unclassified,market_breadth:JTO:long_momentum_watch,JTO/unclassified/any_venue,paper_short,short,-13.25318313,,-13.25318313,mark_loss,no,yes,68.69,keep or reject based on repeated labels and failure regime
broad-paper-xpl-paper-long,other,broad_alpha_paper,XPL,,unclassified,cost_survival_cross_section:xpl_paper_long,XPL/unclassified/any_venue,paper_long,long,-21.52777778,,-21.52777778,mark_loss,no,yes,68.69,keep or reject based on repeated labels and failure regime
broad-paper-xrp-paper-long,other,broad_alpha_paper,XRP,,wallet_entity_flow,seed_wallet_flow:public_live_bot_example_xrp_wallet_flow_actionability,XRP/wallet_entity_flow/any_venue,paper_long,long,-22.07505519,,-22.07505519,mark_loss,no,yes,41.56,keep or reject based on repeated labels and failure regime
broad-paper-fartcoin-paper-long,other,broad_alpha_paper,FARTCOIN,,unclassified,market_breadth:FARTCOIN:long_reversal,FARTCOIN/unclassified/any_venue,paper_long,long,-31.19204181,,-31.19204181,mark_loss,no,yes,41.56,keep or reject based on repeated labels and failure regime
broad-paper-btc-paper-short,other,broad_alpha_paper,BTC,,unclassified,cost_survival_cross_section:btc_paper_short,BTC/unclassified/any_venue,paper_short,short,-38.27374390,,-38.27374390,mark_loss,no,yes,68.69,keep or reject based on repeated labels and failure regime
broad-paper-eigen-paper-short,other,broad_alpha_paper,EIGEN,,token_unlock,token_unlock:EIGEN,EIGEN/token_unlock/any_venue,paper_short,short,-43.52557127,,-43.52557127,mark_loss,no,yes,64.24,keep or reject based on repeated labels and failure regime
broad-paper-pump-paper-long,other,broad_alpha_paper,PUMP,,unclassified,cost_survival_cross_section:pump_paper_long,PUMP/unclassified/any_venue,paper_long,long,-54.64480874,,-54.64480874,mark_loss,no,yes,41.56,keep or reject based on repeated labels and failure regime
broad-paper-bera-paper-long,other,broad_alpha_paper,BERA,,microstructure_flow,promotion_frontier:cost_candidate:promoted_repeat:repeat-paper-22-bera-microstructure-flow,BERA/microstructure_flow/any_venue,paper_long,long,-60.02759032,,-60.02759032,mark_loss,no,yes,69.41,keep or reject based on repeated labels and failure regime
broad-paper-xmr-paper-short,other,broad_alpha_paper,XMR,,unclassified,crowding_reversion:XMR:short_carry_reversion_watch,XMR/unclassified/any_venue,paper_short,short,-61.24845292,,-61.24845292,mark_loss,no,yes,21.14,keep or reject based on repeated labels and failure regime
broad-repeat-hype-long-broad-paper-hype-paper-long,other,broad_alpha_repeat,HYPE,,unclassified,broad_fill_audit_repeat:broad-fill-audit-hype-long-50bps-stop:1h,HYPE/unclassified/any_venue,paper_long,long,-63.84739069,,-63.84739069,mark_loss,no,yes,22.91,keep or reject based on repeated labels and failure regime
broad-paper-sol-paper-short,other,broad_alpha_paper,SOL,,wallet_entity_flow,seed_wallet_flow:public_live_bot_example_sol_wallet_flow_actionability,SOL/wallet_entity_flow/any_venue,paper_short,short,-70.40270346,,-70.40270346,mark_loss,no,yes,41.56,keep or reject based on repeated labels and failure regime
broad-paper-hype-paper-short,other,broad_alpha_paper,HYPE,,wallet_entity_flow,seed_wallet_flow:public_hypertracker_example_hype_wallet_flow_actionability,HYPE/wallet_entity_flow/any_venue,paper_short,short,-74.48349710,,-74.48349710,mark_loss,no,yes,64.24,keep or reject based on repeated labels and failure regime
broad-paper-near-paper-long,other,broad_alpha_paper,NEAR,,unclassified,cost_survival_cross_section:near_paper_long,NEAR/unclassified/any_venue,paper_long,long,-94.79969008,,-94.79969008,mark_loss,no,yes,68.69,keep or reject based on repeated labels and failure regime
broad-repeat-chip-long-broad-paper-chip-paper-long,other,broad_alpha_repeat,CHIP,,unclassified,broad_fill_audit_repeat:broad-fill-audit-chip-long-50bps-stop:1h,CHIP/unclassified/any_venue,paper_long,long,-105.90809628,,-105.90809628,mark_loss,no,yes,22.91,keep or reject based on repeated labels and failure regime
broad-paper-eth-paper-short,other,broad_alpha_paper,ETH,,wallet_entity_flow,seed_wallet_flow:public_hypertracker_example_hyna_eth_wallet_flow_actionability,ETH/wallet_entity_flow/any_venue,paper_short,short,-135.71174588,,-135.71174588,mark_loss,no,yes,41.56,keep or reject based on repeated labels and failure regime
broad-paper-zec-paper-short,other,broad_alpha_paper,ZEC,,unclassified,hl_dislocation_paper:ZEC:paper_crowded_momentum_reversal_candidate,ZEC/unclassified/any_venue,paper_short,short,-149.65899130,,-149.65899130,mark_loss,no,yes,21.14,keep or reject based on repeated labels and failure regime
